MM/DD/YYYY,ID,YEAR,MONTH,DAY,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNWD,SNWD_FLAGS,AWND,AWND_FLAGS,FMTM,FMTM_FLAGS,PGTM,PGTM_FLAGS,TAVG,TAVG_FLAGS,WDF2,WDF2_FLAGS,WDF5,WDF5_FLAGS,WSF2,WSF2_FLAGS,WSF5,WSF5_FLAGS,TSUN,TSUN_FLAGS,WT01,WT01_FLAGS,WT02,WT02_FLAGS,WT08,WT08_FLAGS,WT03,WT03_FLAGS,SNOW,SNOW_FLAGS,WT07,WT07_FLAGS
2016-08-02,USW00003171,2016,08,2,356.0,__W,194.0,__W,0.0,__W,0.0,__W,27.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-03,USW00003171,2016,08,3,344.0,__W,200.0,__W,0.0,__W,0.0,__W,28.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,67.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-04,USW00003171,2016,08,4,344.0,__W,194.0,__W,0.0,__W,0.0,__W,27.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,81.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-05,USW00003171,2016,08,5,328.0,__W,189.0,__W,0.0,__W,0.0,__W,26.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,72.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-06,USW00003171,2016,08,6,328.0,__W,183.0,__W,0.0,__W,0.0,__W,26.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,250.0,__W,76.0,__W,98.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-07,USW00003171,2016,08,7,333.0,__W,178.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,72.0,__W,103.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-08,USW00003171,2016,08,8,322.0,__W,178.0,__W,0.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,72.0,__W,98.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-09,USW00003171,2016,08,9,328.0,__W,183.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,280.0,__W,72.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-10,USW00003171,2016,08,10,344.0,__W,167.0,__W,0.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-11,USW00003171,2016,08,11,339.0,__W,161.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-12,USW00003171,2016,08,12,339.0,__W,189.0,__W,0.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,260.0,__W,72.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-13,USW00003171,2016,08,13,372.0,__W,200.0,__W,0.0,__W,0.0,__W,20.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,72.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-14,USW00003171,2016,08,14,389.0,__W,211.0,__W,0.0,__W,0.0,__W,20.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,280.0,__W,76.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-15,USW00003171,2016,08,15,417.0,__W,222.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,280.0,__W,67.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-16,USW00003171,2016,08,16,406.0,__W,183.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,240.0,__W,76.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-17,USW00003171,2016,08,17,389.0,__W,183.0,__W,0.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,67.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-18,USW00003171,2016,08,18,383.0,__W,189.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,81.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-19,USW00003171,2016,08,19,361.0,__W,178.0,__W,0.0,__W,0.0,__W,26.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,280.0,__W,76.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-20,USW00003171,2016,08,20,339.0,__W,183.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,76.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-21,USW00003171,2016,08,21,350.0,__W,189.0,__W,0.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,250.0,__W,67.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-22,USW00003171,2016,08,22,350.0,__W,183.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,280.0,__W,76.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-23,USW00003171,2016,08,23,339.0,__W,183.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,250.0,__W,67.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-24,USW00003171,2016,08,24,350.0,__W,183.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,67.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-25,USW00003171,2016,08,25,333.0,__W,178.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,72.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-26,USW00003171,2016,08,26,294.0,__W,172.0,__W,0.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,67.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-27,USW00003171,2016,08,27,294.0,__W,161.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,250.0,__W,58.0,__W,81.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-28,USW00003171,2016,08,28,356.0,__W,172.0,__W,0.0,__W,0.0,__W,19.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,72.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-08-29,USW00003171,2016,08,29,378.0,__W,189.0,__W,0.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,72.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-30,USW00003171,2016,08,30,383.0,__W,194.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,240.0,__W,76.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-08-31,USW00003171,2016,08,31,389.0,__W,206.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,270.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-01,USW00003171,2016,09,1,350.0,__W,189.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-02,USW00003171,2016,09,2,322.0,__W,178.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,67.0,__W,89.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-03,USW00003171,2016,09,3,283.0,__W,167.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,76.0,__W,107.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-04,USW00003171,2016,09,4,272.0,__W,172.0,__W,0.0,__W,0.0,__W,25.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,260.0,__W,72.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-05,USW00003171,2016,09,5,272.0,__W,172.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,260.0,__W,63.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-06,USW00003171,2016,09,6,328.0,__W,150.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,260.0,__W,67.0,__W,85.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-07,USW00003171,2016,09,7,317.0,__W,167.0,__W,0.0,__W,0.0,__W,26.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,72.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-08,USW00003171,2016,09,8,311.0,__W,178.0,__W,0.0,__W,0.0,__W,26.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,67.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-09,USW00003171,2016,09,9,339.0,__W,167.0,__W,0.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,67.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-10,USW00003171,2016,09,10,356.0,__W,172.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,67.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-11,USW00003171,2016,09,11,339.0,__W,167.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,260.0,__W,67.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-12,USW00003171,2016,09,12,272.0,__W,161.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,81.0,__W,112.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-13,USW00003171,2016,09,13,233.0,__W,150.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,270.0,__W,63.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-14,USW00003171,2016,09,14,278.0,__W,128.0,__W,0.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,67.0,__W,81.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-15,USW00003171,2016,09,15,306.0,__W,133.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,280.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-16,USW00003171,2016,09,16,317.0,__W,133.0,__W,0.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,270.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-17,USW00003171,2016,09,17,344.0,__W,139.0,__W,0.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,260.0,__W,63.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-18,USW00003171,2016,09,18,411.0,__W,161.0,__W,0.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,76.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-19,USW00003171,2016,09,19,378.0,__W,189.0,__W,0.0,T_W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,89.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-20,USW00003171,2016,09,20,289.0,__W,211.0,__W,0.0,T_W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,110.0,__W,110.0,__W,67.0,__W,85.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-21,USW00003171,2016,09,21,322.0,__W,200.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,260.0,__W,81.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-22,USW00003171,2016,09,22,278.0,__W,156.0,__W,0.0,__W,0.0,__W,27.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,270.0,__W,94.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-23,USW00003171,2016,09,23,300.0,__W,122.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,76.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-24,USW00003171,2016,09,24,361.0,__W,139.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,89.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-25,USW00003171,2016,09,25,372.0,__W,156.0,__W,0.0,__W,0.0,__W,28.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,10.0,__W,94.0,__W,148.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-26,USW00003171,2016,09,26,389.0,__W,183.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,160.0,__W,140.0,__W,67.0,__W,85.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-09-27,USW00003171,2016,09,27,367.0,__W,206.0,__W,0.0,__W,0.0,__W,26.0,__W,nan,nan,nan,nan,nan,nan,130.0,__W,130.0,__W,94.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-28,USW00003171,2016,09,28,356.0,__W,194.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,76.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-29,USW00003171,2016,09,29,361.0,__W,194.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,240.0,__W,94.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-09-30,USW00003171,2016,09,30,350.0,__W,194.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,260.0,__W,94.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-01,USW00003171,2016,10,1,328.0,__W,172.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,94.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-02,USW00003171,2016,10,2,272.0,__W,144.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,89.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-03,USW00003171,2016,10,3,256.0,__W,144.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,250.0,__W,89.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-04,USW00003171,2016,10,4,267.0,__W,128.0,__W,0.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,76.0,__W,103.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-05,USW00003171,2016,10,5,261.0,__W,150.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,81.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-06,USW00003171,2016,10,6,333.0,__W,128.0,__W,0.0,__W,0.0,__W,16.0,__W,nan,nan,nan,nan,nan,nan,20.0,__W,10.0,__W,58.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-07,USW00003171,2016,10,7,356.0,__W,144.0,__W,0.0,__W,0.0,__W,23.0,__W,nan,nan,nan,nan,nan,nan,360.0,__W,350.0,__W,54.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-08,USW00003171,2016,10,8,350.0,__W,150.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,81.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-09,USW00003171,2016,10,9,356.0,__W,139.0,__W,0.0,__W,0.0,__W,26.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,89.0,__W,121.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-10,USW00003171,2016,10,10,339.0,__W,156.0,__W,0.0,__W,0.0,__W,22.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,81.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-11,USW00003171,2016,10,11,250.0,__W,139.0,__W,0.0,__W,0.0,__W,24.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,81.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-12,USW00003171,2016,10,12,233.0,__W,128.0,__W,0.0,__W,0.0,__W,14.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,260.0,__W,63.0,__W,76.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-13,USW00003171,2016,10,13,283.0,__W,122.0,__W,0.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,63.0,__W,76.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-14,USW00003171,2016,10,14,278.0,__W,122.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,260.0,__W,67.0,__W,85.0,__W,nan,nan,1.0,__W,1.0,__W,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-15,USW00003171,2016,10,15,267.0,__W,128.0,__W,0.0,__W,0.0,__W,18.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,67.0,__W,89.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-16,USW00003171,2016,10,16,256.0,__W,172.0,__W,0.0,__W,0.0,__W,29.0,__W,nan,nan,nan,nan,nan,nan,250.0,__W,260.0,__W,94.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-17,USW00003171,2016,10,17,244.0,__W,150.0,__W,8.0,__W,0.0,__W,20.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,63.0,__W,81.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-18,USW00003171,2016,10,18,261.0,__W,122.0,__W,0.0,__W,0.0,__W,14.0,__W,nan,nan,nan,nan,nan,nan,260.0,__W,270.0,__W,58.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-19,USW00003171,2016,10,19,322.0,__W,139.0,__W,0.0,__W,0.0,__W,41.0,__W,nan,nan,nan,nan,nan,nan,30.0,__W,10.0,__W,89.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-20,USW00003171,2016,10,20,350.0,__W,200.0,__W,0.0,__W,0.0,__W,35.0,__W,nan,nan,nan,nan,nan,nan,10.0,__W,30.0,__W,67.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-21,USW00003171,2016,10,21,356.0,__W,144.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,76.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-22,USW00003171,2016,10,22,328.0,__W,122.0,__W,0.0,__W,0.0,__W,16.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,67.0,__W,94.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-23,USW00003171,2016,10,23,244.0,__W,150.0,__W,99.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,70.0,__W,70.0,__W,45.0,__W,67.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,1.0,__W,0.0,__W,nan,nan
2016-10-24,USW00003171,2016,10,24,194.0,__W,144.0,__W,127.0,__W,0.0,__W,15.0,__W,nan,nan,nan,nan,nan,nan,60.0,__W,120.0,__W,40.0,__W,85.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,1.0,__W,0.0,__W,nan,nan
2016-10-25,USW00003171,2016,10,25,250.0,__W,122.0,__W,0.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,45.0,__W,58.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-26,USW00003171,2016,10,26,278.0,__W,133.0,__W,0.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,63.0,__W,72.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-27,USW00003171,2016,10,27,272.0,__W,144.0,__W,0.0,__W,0.0,__W,13.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,280.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-28,USW00003171,2016,10,28,261.0,__W,167.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,54.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,0.0,__W,nan,nan
2016-10-29,USW00003171,2016,10,29,300.0,__W,156.0,__W,0.0,__W,0.0,__W,11.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,31.0,__W,40.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-30,USW00003171,2016,10,30,233.0,__W,161.0,__W,10.0,__W,0.0,__W,14.0,__W,nan,nan,nan,nan,nan,nan,280.0,__W,280.0,__W,94.0,__W,116.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-10-31,USW00003171,2016,10,31,217.0,__W,133.0,__W,0.0,__W,0.0,__W,17.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-01,USW00003171,2016,11,1,206.0,__W,111.0,__W,0.0,__W,0.0,__W,12.0,__W,nan,nan,nan,nan,nan,nan,270.0,__W,270.0,__W,54.0,__W,85.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-02,USW00003171,2016,11,2,272.0,__W,89.0,__W,0.0,__W,0.0,__W,33.0,__W,nan,nan,nan,nan,nan,nan,10.0,__W,20.0,__W,89.0,__W,139.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
2016-11-03,USW00003171,2016,11,3,317.0,__W,133.0,__W,0.0,__W,0.0,__W,21.0,__W,nan,nan,nan,nan,nan,nan,360.0,__W,350.0,__W,72.0,__W,107.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,__W,nan,nan
